source_id,qid_hash,doc_id_hash,source_file,row_hash,usage_scope
human_gold_000495,h_631aad599bfcbf03,h_102f8feae9b5d131,data\annotations\formal300\evidence_annotation_a.csv,100df026f03383129feb90085a86dfd7953ee4bd0fe60d9487739257e7304748,injector_and_evaluator_only
human_gold_000496,h_631aad599bfcbf03,h_4f514b5359267762,data\annotations\formal300\evidence_annotation_a.csv,8ad2e9ec823dafa2bfcd00dfbc416533fba0ccd0baa1392faf7ecc31b5dd7c0a,injector_and_evaluator_only
human_gold_000497,h_f86fddd860267e68,h_a0f7dba78ae1b139,data\annotations\formal300\evidence_annotation_a.csv,9342ff3fd9e91b0da5d88988fecafdbc5d171fee61a4ffe7a1002331c64e584c,injector_and_evaluator_only
human_gold_000498,h_f86fddd860267e68,h_af8276191c936543,data\annotations\formal300\evidence_annotation_a.csv,f59d53b32f4a3491d0807268784e0f43e868fcfd4f0a6279a8c2246615f9521c,injector_and_evaluator_only
human_gold_000499,h_f86fddd860267e68,h_a81d929f7b95b291,data\annotations\formal300\evidence_annotation_a.csv,3dc6635ac3098d93c227e87a039d3578355dd606669ffc9835deb7dec91b4e7c,injector_and_evaluator_only
human_gold_000500,h_f86fddd860267e68,h_98f642226e9df595,data\annotations\formal300\evidence_annotation_a.csv,7add46f5c668f69045f8fab39760189855927433a17d9cac8350b8c438766d08,injector_and_evaluator_only
human_gold_000501,h_19fe3438fa3efa26,h_b43cd9ed5b231823,data\annotations\formal300\evidence_annotation_a.csv,f189eb68591643075ffa3d1d6a3365d60dbe20ac34130a2975b4eedfae6c29a1,injector_and_evaluator_only
human_gold_000502,h_19fe3438fa3efa26,h_a86d5e8e8e27ab2b,data\annotations\formal300\evidence_annotation_a.csv,353d9d897445306a917eb4bbff600a55e4de50bdd62c71a6d937e32a95facf0e,injector_and_evaluator_only
human_gold_000503,h_19fe3438fa3efa26,h_06d11fb556942e96,data\annotations\formal300\evidence_annotation_a.csv,9d79239cf651751909d9344a8a8bc0de8c59ba16c04d4495b4a4f1865e7932db,injector_and_evaluator_only
human_gold_000504,h_19fe3438fa3efa26,h_79acbe9311b83cf5,data\annotations\formal300\evidence_annotation_a.csv,06473fda735f76f0bb674446ad1a746a4efbe5d024c56b9894a963c2321e55ea,injector_and_evaluator_only
human_gold_000505,h_19fe3438fa3efa26,h_c28dc3f5db4d343b,data\annotations\formal300\evidence_annotation_a.csv,86879183b8846e3e84301a333dbaa9831d2b5353e2a726217273da7abbb2fe17,injector_and_evaluator_only
human_gold_000506,h_ac9ee62b6f06f803,h_6de56cda1635ff7e,data\annotations\formal300\evidence_annotation_a.csv,3e79ec22e72e94749fbb38ba7f4ec01078e67727f06756a1747df368bc425936,injector_and_evaluator_only
human_gold_000507,h_ac9ee62b6f06f803,h_6c6d04e32b656026,data\annotations\formal300\evidence_annotation_a.csv,3e0527a6802d263d21dd5d651af73b22ad70066b2ef754508913b8034e97f5cc,injector_and_evaluator_only
human_gold_000508,h_ac9ee62b6f06f803,h_b1db64adec0094d8,data\annotations\formal300\evidence_annotation_a.csv,13f8fe55abf170949dcb222336a2ff77decb7227afae30ab6c0c092c40716a69,injector_and_evaluator_only
human_gold_000509,h_ac9ee62b6f06f803,h_73fdff5cd7b8c005,data\annotations\formal300\evidence_annotation_a.csv,3154f4b337f456385c04e1239e052054a5c57f4ec4b9624d48cf8690e7cd82dd,injector_and_evaluator_only
human_gold_000510,h_1dd576d381884210,h_7a7d83bb45a70ac8,data\annotations\formal300\evidence_annotation_a.csv,829338c119e0c29b17af5085e76e8b735852ab6344bbb19abbed4f107e85bec0,injector_and_evaluator_only
human_gold_000511,h_1dd576d381884210,h_eb7cc1554da50479,data\annotations\formal300\evidence_annotation_a.csv,4a2df67eab58f8723112a77263c3ad4014ee7bd186db92c431004b0dc5cc2ce9,injector_and_evaluator_only
human_gold_000512,h_1dd576d381884210,h_410a2cade75a904d,data\annotations\formal300\evidence_annotation_a.csv,40915d55f21c37cd772c49d443763abffbddb0bba65af1c29093add903c642dc,injector_and_evaluator_only
human_gold_000513,h_1dd576d381884210,h_b01641792dd15a1a,data\annotations\formal300\evidence_annotation_a.csv,9f3f14546c692af0c8ab3f8e8060ff7c35c249054b3d1d7f7244c5269d4288e1,injector_and_evaluator_only
human_gold_000514,h_1dd576d381884210,h_e6a9dff68bc12a76,data\annotations\formal300\evidence_annotation_a.csv,814715e5c24bee46fbaefa4c99929d58b0d505690741284098b399421f129d1f,injector_and_evaluator_only
human_gold_000515,h_0aa9a016c3e03edf,h_69d741bbc4919a68,data\annotations\formal300\evidence_annotation_a.csv,b3795382aa6a2424c84133e89a84d0ced98d55d879cc124fb6beed8f9a75d3ea,injector_and_evaluator_only
human_gold_000516,h_0aa9a016c3e03edf,h_90149d8170d31870,data\annotations\formal300\evidence_annotation_a.csv,edc871ee5996787aef1adc0ccdaf15eb75e58cd7ac1980b0b278e997fd1d1b10,injector_and_evaluator_only
human_gold_000517,h_0aa9a016c3e03edf,h_0ccb88bad1804162,data\annotations\formal300\evidence_annotation_a.csv,7e1b4ef76bf04d4cf1ad6bcac587cf2687c34d1770e587ff2eecb2391c06adee,injector_and_evaluator_only
human_gold_000518,h_46847b652a1f9ced,h_2aacdcfb35cc4565,data\annotations\formal300\evidence_annotation_a.csv,8a2b4a2ed7d6f7a9294d0426228209945eafe0bcfd9fbb87bb8ca027a113cce3,injector_and_evaluator_only
human_gold_000519,h_46847b652a1f9ced,h_4e82a9b8dc2ffabd,data\annotations\formal300\evidence_annotation_a.csv,e23467117f61782bc301159d7059feab47fc2cf542e0b19ef1196ab320ac2fc1,injector_and_evaluator_only
human_gold_000520,h_1234ad3e48dcc00a,h_9fd466e1049c95d8,data\annotations\formal300\evidence_annotation_a.csv,7cac4ea78f66ee0f9ed5542bf8bd89143f049818256f388a220f0dcd6ec6b5a3,injector_and_evaluator_only
human_gold_000521,h_1234ad3e48dcc00a,h_3c5ca06d57da1f08,data\annotations\formal300\evidence_annotation_a.csv,37452d045dc8a2300102966d21037bc305e073363ecfec51d80e88a40653f049,injector_and_evaluator_only
human_gold_000522,h_1234ad3e48dcc00a,h_6ed5a3b63c447818,data\annotations\formal300\evidence_annotation_a.csv,fffb9f5ffd4eabcc2ebc3a90bef7287761fdfb3ccedf2d54c5634bd93a272584,injector_and_evaluator_only
human_gold_000523,h_1234ad3e48dcc00a,h_7849fe5e0677d59f,data\annotations\formal300\evidence_annotation_a.csv,07f73cbbbc49c64d6b536f8d6f0941ba346ecd8f7a1bc5f30258dab0714f8d10,injector_and_evaluator_only
human_gold_000524,h_1234ad3e48dcc00a,h_e2c12147ec222d44,data\annotations\formal300\evidence_annotation_a.csv,8de39abef4e890a2fff653e0dbf060e0e5d59fe1b9b001f1639903ead16b4032,injector_and_evaluator_only
human_gold_000525,h_1234ad3e48dcc00a,h_e49a17d7c26969e1,data\annotations\formal300\evidence_annotation_a.csv,e9da6d36a43f392b2d20b7a58bd4c5937706156545746dfe93d3709fa93a8656,injector_and_evaluator_only
human_gold_000526,h_1234ad3e48dcc00a,h_cdb1cb7315608aa7,data\annotations\formal300\evidence_annotation_a.csv,8699c908acbd35ec47eef492dd2d4b120c51a16eb4960ddacc0045bcec62d052,injector_and_evaluator_only
human_gold_000527,h_76924abb4c897425,h_613c0067a8031afc,data\annotations\formal300\evidence_annotation_a.csv,2265ef8c15c5f5e94e81f013cd2e817f689840e015ad586f4d31aacf2a0afe60,injector_and_evaluator_only
human_gold_000528,h_d79788dfe9729247,h_af9cf54e6578c730,data\annotations\formal300\evidence_annotation_a.csv,006583e39f855985027d5efdcc932aa6fcc3baf991f8e5e1a6ca466784e8b9fe,injector_and_evaluator_only
human_gold_000529,h_d79788dfe9729247,h_f1c99ca5a106a801,data\annotations\formal300\evidence_annotation_a.csv,25fa88e3cd97185320f58db98a8251fcfff2bd454a5333605127d82cfd45b1ff,injector_and_evaluator_only
human_gold_000530,h_d79788dfe9729247,h_16933d786c25270a,data\annotations\formal300\evidence_annotation_a.csv,a86001737d694d7dbac8fbf7ec82a8f8f096db689f60c7b7d255e62a85bc9e27,injector_and_evaluator_only
human_gold_000531,h_e292ca03ea014548,h_2aab37ae6d1ee404,data\annotations\formal300\evidence_annotation_a.csv,694e938644d427d60cb16d4561717219244f4d4fa6844797af127077923dfa29,injector_and_evaluator_only
human_gold_000532,h_e292ca03ea014548,h_d9d3b5b098dda2e5,data\annotations\formal300\evidence_annotation_a.csv,e68742e6953c8beb4c5452812c8e73c0079362b930ba2199fca968fa090d8e28,injector_and_evaluator_only
human_gold_000533,h_e292ca03ea014548,h_b0df1b61554c59bc,data\annotations\formal300\evidence_annotation_a.csv,3f68d93edbe5da5a8aee6bc442af86e004d53c56ca3581716254c12f7701b9a6,injector_and_evaluator_only
human_gold_000534,h_7d128cce91b8981e,h_29f11fc3825312c1,data\annotations\formal300\evidence_annotation_a.csv,bfb55d2ba0b4991a158f58e7753290362866ad320338089633c6b8bd591cf236,injector_and_evaluator_only
human_gold_000535,h_2d37c58aba833145,h_ba806a4149bf4537,data\annotations\formal300\evidence_annotation_a.csv,fc808f5f7a06dc46f25c1870513f0911ba451b50ea00ff06cdee64872d3d5596,injector_and_evaluator_only
human_gold_000536,h_2d37c58aba833145,h_9002761dd6e84450,data\annotations\formal300\evidence_annotation_a.csv,4d0bdcdd2784c41c6bbe3515185aa66bc04dd874b5e5e8c285b22221aa68069b,injector_and_evaluator_only
human_gold_000537,h_2d37c58aba833145,h_32f828547342e2b1,data\annotations\formal300\evidence_annotation_a.csv,372cb0f82e667ca444d0280508a7059e81acb88693839a6dd809e300b4f3928c,injector_and_evaluator_only
human_gold_000538,h_2d37c58aba833145,h_e258c7c7492d1fa2,data\annotations\formal300\evidence_annotation_a.csv,ac5d1b99622ebf2deccba9aaaab6ce19ea8c565e7380a5c5c717d5d277e02e79,injector_and_evaluator_only
human_gold_000539,h_adb1009d8f2be027,h_9ab2ba1216fc55a6,data\annotations\formal300\evidence_annotation_a.csv,b228a4a09ef76bec3b1d8074a5a30ce20026eca2a632379b87d3c20c1a846721,injector_and_evaluator_only
human_gold_000540,h_adb1009d8f2be027,h_7c220fb19bd2bb9b,data\annotations\formal300\evidence_annotation_a.csv,8286216c840a69cac626db4b4ae7e0c5bdf471bad778db12e966df752ee6e62e,injector_and_evaluator_only
human_gold_000541,h_19e2bf612f860a0f,h_fe078f28025c4a4c,data\annotations\formal300\evidence_annotation_a.csv,bfabc4cdddd69935f0e2283e8837ab3b987e2265ea4ac6f75b061813f17c9320,injector_and_evaluator_only
human_gold_000542,h_2793b9d8fd42c949,h_fc27d8b159be329e,data\annotations\formal300\evidence_annotation_a.csv,b15ea21e74f56471ff4f5a44b175e364e0b120e6cc6e696dd3c551fbd68ee169,injector_and_evaluator_only
human_gold_000543,h_2793b9d8fd42c949,h_40da98c203daf3b2,data\annotations\formal300\evidence_annotation_a.csv,2611ed1816b7493977efc5ebd0c17e6e6ab9e63beae99d46c734332fbfdbb459,injector_and_evaluator_only
human_gold_000544,h_66b704865d1ca4ee,h_f884acb506453467,data\annotations\formal300\evidence_annotation_a.csv,c91a6049ea66187658e55307ce4ff87b87b722433a32b85240a1c24dbd725737,injector_and_evaluator_only
human_gold_000545,h_66b704865d1ca4ee,h_06a6866c1ef0b7ed,data\annotations\formal300\evidence_annotation_a.csv,73837227a3a1a4f6097a7219c99e2b8ab443e960474f260c94beefd559057bd9,injector_and_evaluator_only
human_gold_000546,h_66b704865d1ca4ee,h_2d08e0c4c2fd163b,data\annotations\formal300\evidence_annotation_a.csv,6bd59de704a91e2f60537f7cc61a0f7a3e67b8ad91c61277a190378b0c4d387a,injector_and_evaluator_only
human_gold_000547,h_66b704865d1ca4ee,h_ab7a55fb0b9ae7be,data\annotations\formal300\evidence_annotation_a.csv,1e62bd4e436bfd4651e9adec1d92f6c55be9dcb27982b205de9a7886ee146b86,injector_and_evaluator_only
human_gold_000548,h_7d621dceabbd4760,h_4cc27045c0e07972,data\annotations\formal300\evidence_annotation_a.csv,48c3ae0dae0a15bb3456707efc9d6a577ab89e731affbca098a016f8d8f608c0,injector_and_evaluator_only
human_gold_000549,h_7d621dceabbd4760,h_f884acb506453467,data\annotations\formal300\evidence_annotation_a.csv,7de9e34b67c86415ffa26868c6763676aa3ffd87544b2e9f15acd72079895283,injector_and_evaluator_only
human_gold_000550,h_7d621dceabbd4760,h_2d08e0c4c2fd163b,data\annotations\formal300\evidence_annotation_a.csv,ab228292a66d4029918846781d947446459bb34cfe154beaaaa3fc5170fc219e,injector_and_evaluator_only
human_gold_000551,h_7d621dceabbd4760,h_811cf64b4b49f010,data\annotations\formal300\evidence_annotation_a.csv,40ca26b20fd5a3aa263fee9a0aa945ae1fe235e56f81aabe63ba7d2bdad5e955,injector_and_evaluator_only
human_gold_000552,h_7d621dceabbd4760,h_a207fbc9eae8a7ad,data\annotations\formal300\evidence_annotation_a.csv,8b809a5aea20a7b7135407ab9b9725e3e289f58c5ab95a97d73cc93aa525b702,injector_and_evaluator_only
human_gold_000553,h_7d621dceabbd4760,h_49743780ea409579,data\annotations\formal300\evidence_annotation_a.csv,ee0a6de01d239b64670ff1f19792ad6fab11f44ed2786f054573462c977071be,injector_and_evaluator_only
human_gold_000554,h_05cdb0a7b431a016,h_f9751af4c3b85a4a,data\annotations\formal300\evidence_annotation_a.csv,8429e07a4e1c1f1debc03e78f79ffdad4354dcb84ac8babe84d635d9fba5428b,injector_and_evaluator_only
human_gold_000555,h_05cdb0a7b431a016,h_dcc9959a6f4753a4,data\annotations\formal300\evidence_annotation_a.csv,274df79961b3353b7b45328657a915d32e05ae6a4a7aba9ca67bd56ee703a194,injector_and_evaluator_only
human_gold_000556,h_4b228af28a222492,h_d4839d4b12503327,data\annotations\formal300\evidence_annotation_a.csv,27eefcae38a6c81142c2ba778af812b307391ea92ffd1efbbe6ff421d74b80e3,injector_and_evaluator_only
human_gold_000557,h_4b228af28a222492,h_af8276191c936543,data\annotations\formal300\evidence_annotation_a.csv,9b82eba92aeaf1b70edbbd95a1f5251c1d4e327c1f6cc48b1375c105a70a978d,injector_and_evaluator_only
human_gold_000558,h_4b228af28a222492,h_ba30dd385a2d4be8,data\annotations\formal300\evidence_annotation_a.csv,c53392e49cd7a29cc72726a1016ccb9c47bbaea96c6f31e77ac30e31525e30a8,injector_and_evaluator_only
human_gold_000559,h_20c782809efea749,h_6a7c127686c62505,data\annotations\formal300\evidence_annotation_a.csv,b39fa7532d471444e86faa4cfff2854032c247e3dfc03187063ca2823ce8f8ae,injector_and_evaluator_only
human_gold_000560,h_20c782809efea749,h_7cba52bc66d0e2cf,data\annotations\formal300\evidence_annotation_a.csv,cf97707b384b319f2e564725f07d9f6a50d5b37282a1441fd951e0e893cdbf63,injector_and_evaluator_only
human_gold_000561,h_20c782809efea749,h_b1cab7e5e96293c3,data\annotations\formal300\evidence_annotation_a.csv,b13a7125f25cad0dd20874d14ec731ff7d2eef440eec7cc2eacf20d81b7fdd17,injector_and_evaluator_only
human_gold_000562,h_20c782809efea749,h_62915b012fc4997d,data\annotations\formal300\evidence_annotation_a.csv,e55a7615ade8013e29cd28d60d438eee0afd054708aab8accf41faf1978ee735,injector_and_evaluator_only
human_gold_000563,h_5552cabaa024d645,h_9805841a5132c6e7,data\annotations\formal300\evidence_annotation_a.csv,067fdc1c0c689be980c2e0bb957a920070a7f08a627188253ded10339c17409f,injector_and_evaluator_only
human_gold_000564,h_5552cabaa024d645,h_c0c70cb0b1d13ceb,data\annotations\formal300\evidence_annotation_a.csv,edb0eb7f38d3a5e6290f8f02a383ad45c814751629054b48d0fc95d2838a566e,injector_and_evaluator_only
human_gold_000565,h_5552cabaa024d645,h_7a67584c36d5292c,data\annotations\formal300\evidence_annotation_a.csv,4bf713ba8f8eb41b6ce0a3448bca1cc09c78e27d5ebe91f9a1da215f03d30f3f,injector_and_evaluator_only
human_gold_000566,h_5552cabaa024d645,h_a0851e5a6304de0f,data\annotations\formal300\evidence_annotation_a.csv,057a29140a22cce8ada397a17e5fd1837d243cc24ccb6812b0810eebb40bffab,injector_and_evaluator_only
human_gold_000567,h_5552cabaa024d645,h_91bce8298741f3b4,data\annotations\formal300\evidence_annotation_a.csv,ff4b0c0e2a5ec05d0f2f04ca7313219d1853cecb2c06ad692c7ea94d665441eb,injector_and_evaluator_only
human_gold_000568,h_5552cabaa024d645,h_99b4c69e7b276e9a,data\annotations\formal300\evidence_annotation_a.csv,345e50e2e94961e869f4cff056d35d16fc5ff3f6b2f1627ca230a037ce049b66,injector_and_evaluator_only
human_gold_000569,h_5552cabaa024d645,h_79b73ab238d2f3b3,data\annotations\formal300\evidence_annotation_a.csv,046fff63d9a0802f03f7ee78bbe271147efb5497dc63e393636201a3349be92e,injector_and_evaluator_only
human_gold_000570,h_5552cabaa024d645,h_6524f80798b43cc4,data\annotations\formal300\evidence_annotation_a.csv,c32299282c943c7889b7d02026b0ab612ba385b1ab4e9111838d6eaecf97353a,injector_and_evaluator_only
human_gold_000571,h_5552cabaa024d645,h_b8c98d97560bee99,data\annotations\formal300\evidence_annotation_a.csv,b1e529d18d0fa1be1f330a448dd5a902c8936fd0c425d83b8b62b3f434db2aec,injector_and_evaluator_only
human_gold_000572,h_d6dcbf977f3ad96d,h_7c086eab8e77ab1b,data\annotations\formal300\evidence_annotation_a.csv,79d397b1dbc8d4175cd866d1fd9e749b2da4e887916504250cd749a101edc1c3,injector_and_evaluator_only
human_gold_000573,h_a62519d8105562d4,h_974ef067c133e08c,data\annotations\formal300\evidence_annotation_a.csv,04ac39754785f7bf15d23725b97a682a967ab39b5f310826b8825556ee2250c9,injector_and_evaluator_only
human_gold_000574,h_a62519d8105562d4,h_800aa918155562dd,data\annotations\formal300\evidence_annotation_a.csv,9d651353d92f2f3cfefe635544af9b9ffa3addf032faa88ebc2a8fa2ea60684d,injector_and_evaluator_only
human_gold_000575,h_51dbc877176944da,h_29dccec930c161ee,data\annotations\formal300\evidence_annotation_a.csv,88e62aba9c2257be2a46daf5497c52f4d97008b478bddacbd0bde9c7b79d90e2,injector_and_evaluator_only
human_gold_000576,h_51dbc877176944da,h_dd55d4bbb85d0912,data\annotations\formal300\evidence_annotation_a.csv,7b64c22df5ca2bd634e3cd7c0b21e42a26cdbaacd8517bc11378f77fee640a5c,injector_and_evaluator_only
